y_CH4_biogas,rho_CO2_per_CH4,CO2_tpd,overall_reaction,solid_C_ideal_tpd,ideal_surplus_H2_tpd,ideal_surplus_H2_LHV_kW,dH_overall_298K_kJ_per_mol_CH4,net_heat_demand_298K_kW,ideal_fired_H2_for_net_heat_tpd,ideal_H2_after_net_heat_tpd,water_ideal_tpd
0.55,0.818181818181818,107.73255965501805,CH4 + 0.818 CO2 -> 1.818 C + 0.364 H2 + 1.636 H2O,65.33894703439051,2.1933780238336764,3045.157322106166,0.8474499092585006,29.346475418787726,0.024867995293328646,2.168510028540348,88.20023459679385
0.6,0.6666666666666667,87.78208564482954,CH4 + 0.667 CO2 -> 1.667 C + 0.667 H2 + 1.333 H2O,59.89403478152465,4.021193043695069,5582.788423861299,14.505250754761306,502.3045964928043,0.42564935526817715,3.595543688426892,71.86685781960982
0.65,0.5384615384615384,70.90091532851616,CH4 + 0.538 CO2 -> 1.538 C + 0.923 H2 + 1.077 H2O,55.28680133679198,5.5678057528085585,7730.014740731029,26.061851470186838,902.4999297092827,0.7647720444776667,4.803033708330892,58.046308238915614
