stage,feed,T_K,tau_s,P_bar,Y_CH4,X_COx,Y_Csolid,dy_Y_CH4_dk_meth,dy_Y_CH4_dEa_meth,dy_Y_CH4_dk_carb,dy_Y_CH4_dEa_carb,dy_Y_CH4_dk_crack,dy_Y_CH4_dEa_crack,dy_Y_CH4_dn,dy_X_COx_dk_meth,dy_X_COx_dEa_meth,dy_X_COx_dk_carb,dy_X_COx_dEa_carb,dy_X_COx_dk_crack,dy_X_COx_dEa_crack,dy_X_COx_dn,dy_Y_Csolid_dk_meth,dy_Y_Csolid_dEa_meth,dy_Y_Csolid_dk_carb,dy_Y_Csolid_dEa_carb,dy_Y_Csolid_dk_crack,dy_Y_Csolid_dEa_crack,dy_Y_Csolid_dn,X_CO2,dy_X_CO2_dk1_ref,dy_X_CO2_dEa1,dy_X_CO2_dk2_ref,dy_X_CO2_dEa2,dy_Y_CH4_dk1_ref,dy_Y_CH4_dEa1,dy_Y_CH4_dk2_ref,dy_Y_CH4_dEa2
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",650.0,1.0,1.01325,0.00013928364620839504,0.000306363327817083,0.00016707968160769568,2.9995239475002437e-07,0.0,-3.7235018360851297e-07,0.0,0.00013859813539818632,0.0,0.0,3.0003887152574293e-07,0.0,0.0003056701838588527,0.0,-3.544838117486293e-07,0.0,0.0,8.656504671606703e-11,0.0,0.0003060425340208456,0.0,-0.00013895261910605618,0.0,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",650.0,1.0,5.0,0.0008637857929197507,0.0016609167102205058,0.0007971309172988813,0.00016362374379180777,0.0,-1.2692397255431587e-05,0.0,0.000681166370159386,0.0,0.00026142979814166916,0.0001636067908816763,0.0,0.0014772866262807716,0.0,-1.2678339486593693e-05,0.0,0.00026140262453400176,-1.6952968331452115e-08,0.0,0.001489979023598363,0.0,-0.0006938447095842859,0.0,-2.717361879673967e-08,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",650.0,3.0,1.01325,0.00041328579479444044,0.0009145048722933868,0.0005012190774999794,8.730563111176916e-07,0.0,-3.303682015029974e-06,0.0,0.0004089492291126193,0.0,0.0,8.737286116833332e-07,0.0,0.0009099980038868027,0.0,-3.153094818575397e-06,0.0,0.0,6.723697933055245e-10,0.0,0.0009133016858725538,0.0,-0.00041210232395163734,0.0,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",650.0,3.0,5.0,0.0024133562005617185,0.004796032390712579,0.0023826761901499273,0.00040672925481015886,0.0,-0.00010185897904388007,0.0,0.0018589853342280472,0.0,0.0006497758008736781,0.00040524499500815825,0.0,0.004227556201594207,0.0,-0.00010238226841319253,0.0,0.000647402727991242,-1.4842598153362932e-06,0.0,0.004329415180562876,0.0,-0.0019613676026762595,0.0,-2.3730728972506943e-06,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",650.0,10.0,1.01325,0.0013262302708265414,0.0029959720355472452,0.0016697417647215972,2.621154505342291e-06,0.0,-3.4938232064033554e-05,0.0,0.0012872185526919655,0.0,0.0,2.624888195690289e-06,0.0,0.0029535495178839577,0.0,-3.3633457974246994e-05,0.0,0.0,3.733661248011763e-09,0.0,0.002988487750023495,0.0,-0.0013208520105724235,0.0,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",650.0,10.0,5.0,0.006460562452080924,0.014215961866015148,0.007755399413934009,0.0007575005011267559,0.0,-0.0007998980465467875,0.0,0.004654765638420575,0.0,0.0012098639492515162,0.0007163107999863527,0.0,0.012146991781086802,0.0,-0.0008264717000661115,0.0,0.001144042521417088,-4.1189701089250526e-05,0.0,0.012946889827654124,0.0,-0.005481237338554319,0.0,-6.582142780753135e-05,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",675.0,1.0,1.01325,0.00023248821347076078,0.0006744264224473051,0.0004419382089772974,6.097595210084175e-07,4.178610905818743e-07,-1.4271455876992839e-06,-1.0758145584019972e-06,0.00023066105857607252,0.000252923178240653,0.0,6.088236609302911e-07,4.1721974208819285e-07,0.000671854675965422,0.000506459178095664,-1.30450703295093e-06,-1.4304109785534536e-06,0.0,-9.35774342129131e-10,-6.41275247693137e-10,0.0006732818215613145,0.0005075349926426608,-0.0002319655655906049,-0.00025435358923227107,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",675.0,1.0,5.0,0.001494703865771028,0.00357183846035547,0.0020771345945800016,0.0003084044911470091,0.00021134703177074526,-4.87361806156294e-05,-3.673854912811811e-05,0.0011259256858645202,0.001234592167403541,0.0004927206334320714,0.0003043228280930066,0.00020854991514274168,0.003178266286552045,0.002395853310063756,-4.491506718773408e-05,-4.924996590272013e-05,0.00048619872334287884,-4.081663099847997e-06,-2.79711658554083e-06,0.00322700246710002,0.0024325918590495615,-0.0011708407530494733,-0.0012838421333348133,-6.521910076813173e-06,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",675.0,3.0,1.01325,0.0006817527864148843,0.002003590751537776,0.0013218379651235334,1.72770691002713e-06,1.1839774233588082e-06,-1.2491654834690378e-05,-9.416502427225847e-06,0.0006693505395791974,0.0007339519168824962,0.0,1.7189326212418976e-06,1.177964525922448e-06,0.001984192792228723,0.0014957307051199908,-1.146172049770744e-05,-1.256793748238838e-05,0.0,-8.77433505627051e-09,-6.012949431985839e-09,0.001996684447129406,0.0015051472075707818,-0.000680812260098662,-0.000746519854365825,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",675.0,3.0,5.0,0.003906946351253809,0.00998186210931229,0.006074915758059333,0.000657219058180765,0.00045038974261043434,-0.00035279064410278366,-0.00026594406412897486,0.002839565533818494,0.0031136119075969755,0.001049805972053175,0.0006199581823740363,0.00042485522891433375,0.008690517010118137,0.006551149816513835,-0.0003319916485194918,-0.00036403241519267215,0.0009902727723187787,-3.7260875912579344e-05,-2.553451370133734e-05,0.009043307654319193,0.006817093880717023,-0.0031715571823848557,-0.0034776443228350107,-5.953319974063252e-05,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",675.0,10.0,1.01325,0.0021012998428117514,0.006458024993547418,0.004356725150736071,4.737173227883744e-06,3.2463298185693083e-06,-0.0001261370854285554,-9.508546971324005e-05,0.001990866427348031,0.0021830061559270945,0.0,4.629770797293098e-06,3.172728141320746e-06,0.00626548440416097,0.004723084275068401,-0.00011718358932377715,-0.00012849323313968153,0.0,-1.0740240756219183e-07,-7.360161616461192e-08,0.006391621489495992,0.004818169744804095,-0.0021080500165247037,-0.0023114993890595553,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",675.0,10.0,5.0,0.00881741470300669,0.027175748416146117,0.018358333713139316,0.000843369801831282,0.0005779633543289472,-0.002149375822120157,-0.0016202879455626262,0.005862431744482234,0.006428176025949448,0.0013468114300365513,0.0005075148817340613,0.0003478033544307424,0.021949064499635074,0.01654603514296138,-0.002183031426028492,-0.0023937068749230184,0.0008103277890003646,-0.00033585492008473064,-0.00023015999983779303,0.02409844032172509,0.018166323088446637,-0.008045463170553574,-0.008821882900975162,-0.0005364836410184579,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",700.0,1.0,1.01325,0.00035995940132636204,0.0014022038014002147,0.0010422444000738034,1.1665849923412795e-06,1.5419220494668662e-06,-4.9438624885367365e-06,-7.188103931464441e-06,0.00035527159730513634,0.0007514490573593992,0.0,1.1590812060147115e-06,1.5320040236410648e-06,0.0013924217127952998,0.0020245054152823183,-4.213090218363469e-06,-8.911319310245247e-06,0.0,-7.50377620825117e-09,-9.918041366484276e-09,0.0013973655753173032,0.0020316935192233538,-0.0003594846874802266,-0.000760360376597343,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",700.0,1.0,5.0,0.0024022441377407936,0.007174245440842886,0.004772001303103411,0.0005191296364273385,0.0006861461963447355,-0.00016249988966968946,-0.00023626201840699,0.0017159744036067122,0.003629401090674813,0.0008292995959812213,0.0004925366312108492,0.0006509973236645816,0.006335745562510708,0.00921173603153358,-0.00013862688186816463,-0.0002932074115363781,0.0007868116324960539,-2.659300521285716e-05,-3.514887269425934e-05,0.00649824545208978,0.009447998049929218,-0.001854601285551454,-0.003922608502258257,-4.2487963521570596e-05,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",700.0,3.0,1.01325,0.0010303985575619349,0.004130360920146292,0.003099962362586402,3.154262852685585e-06,4.169115189590986e-06,-4.222138661118626e-05,-6.138718979425734e-05,0.0009974118314672238,0.0021096108765784045,0.0,3.08720379260663e-06,4.080480528467767e-06,0.004051171678376431,0.005890151343188044,-3.611324482233336e-05,-7.638369194373773e-05,0.0,-6.70590508361317e-08,-8.863463059208612e-08,0.004093393064976975,0.005951538532910575,-0.0010335250763313097,-0.0021859945685645944,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",700.0,3.0,5.0,0.005617137150777095,0.019030417333276595,0.013413280182499354,0.0008787195372458347,0.0011614109087414951,-0.0009975792230078806,-0.0014503596194457864,0.0038190369142409794,0.008076963799428247,0.0014034004424237287,0.0006818647244749565,0.0009012233167821071,0.016021488467626854,0.023293601912038886,-0.000894986649030427,-0.001892873540532136,0.0010889329053465069,-0.00019685481283853237,-0.000260187591938528,0.017019067690686666,0.02474396153149005,-0.004714023563354933,-0.009969837339857126,-0.0003144675371009528,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",700.0,10.0,1.01325,0.0029255381305061936,0.0129421137609812,0.010016575630475588,7.422991804139235e-06,9.811263479745595e-06,-0.0003926552672760546,-0.0005708840121900751,0.0026515347011660684,0.005607774096934575,0.0,6.717694650548722e-06,8.879043872367376e-06,0.012161496904775082,0.017681740491751197,-0.00033899223715883053,-0.0007169702621961928,0.0,-7.052972529359575e-07,-9.322195480398338e-07,0.012554152172012181,0.01825262450386067,-0.0029905269382998756,-0.006324744359195375,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",700.0,10.0,5.0,0.009890182716500223,0.04587506948059905,0.0359848867640973,0.0007582116164497627,0.0010021265980715566,-0.00429067172525604,-0.006237768320382659,0.00599379968348945,0.012674810811797235,0.0012107446834231338,-0.0003498278190822157,-0.000462377627538646,0.03266892284589096,0.04749421630082795,-0.004430825503815017,-0.00937021040942898,-0.0005588851223592428,-0.0011080394354800668,-0.0014645042254840882,0.03695959457113169,0.05373198462117583,-0.01042462518732537,-0.02204502122122934,-0.0017696298057657406,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",725.0,1.0,1.01325,0.0005052980920904653,0.0027656114586487313,0.0022603133665581006,2.0975001803431653e-06,4.015640035073885e-06,-1.558327524756747e-05,-3.2818452968852744e-05,0.0004939488769605004,0.0015135402329984142,0.0,2.0611131079650846e-06,3.945977505859233e-06,0.002729539981724538,0.0057484392111673,-1.1741740385540211e-05,-3.597940687327661e-05,0.0,-3.638702990175005e-08,-6.966255836071689e-08,0.0027451232568984313,0.005781257664086924,-0.0005056906173803773,-0.0015495196399036926,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",725.0,1.0,5.0,0.0035241595378396537,0.013436987025934322,0.009912827488092935,0.0007635127365461362,0.0014616394019140297,-0.0004633239296076533,-0.0009756720350466647,0.002366516913053507,0.007250531320435086,0.0012195346802472591,0.0006507728988441874,0.001245807960029155,0.011620152850277954,0.024470707712517803,-0.0003680726388705091,-0.001127742302872714,0.001039427889801825,-0.00011273983767426908,-0.00021583144189166179,0.012083476779945661,0.02544637974752264,-0.002734589551857099,-0.00837827362334823,-0.00018010679044180855,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",725.0,3.0,1.01325,0.0013743055281719588,0.008029566869133364,0.006655261340961595,5.242880670092761e-06,1.0037432021783648e-05,-0.00012745337014739128,-0.0002684074292916088,0.0012950961000329786,0.003967933945877146,0.0,4.932600800033882e-06,9.443404699882585e-06,0.007731817683567788,0.016282755068972032,-9.564102503578642e-05,-0.00029304459875367783,0.0,-3.102799177529328e-07,-5.940273291923232e-07,0.007859271053800814,0.016551162498139163,-0.0013907371249596455,-0.0042609785446871915,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",725.0,3.0,5.0,0.006931279419160422,0.033013395454963734,0.026082116035804834,0.0009624872937070246,0.0018424727930207606,-0.002242383476306416,-0.004721389184336256,0.00434991493460323,0.013324217791148068,0.0015369959592545154,0.00031007479539268967,0.0005935274894453002,0.025872620862776863,0.05447775792324361,-0.0019551757720476237,-0.00598952277079956,0.000494955907884842,-0.0006524124983407244,-0.0012489453036581416,0.028115004339029828,0.059199147107589535,-0.006305090706641182,-0.01931374056195383,-0.0010420400513726918,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",725.0,10.0,1.01325,0.003261217024640912,0.024031813268771574,0.020770596244129465,9.664494086329516e-06,1.8502545610053767e-05,-0.0010294819523759286,-0.0021677673859532088,0.002701917015972776,0.008275319614115114,0.0,6.891059536884292e-06,1.3192839112829978e-05,0.021249131444736613,0.0447447737186385,-0.0007495991826061976,-0.0022962515487029433,0.0,-2.7734345768755386e-06,-5.309706499565664e-06,0.022278613397164193,0.046912541104596195,-0.0034515161985762197,-0.010571571162830765,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",725.0,10.0,5.0,0.00854313562144565,0.0677261402743291,0.05918300465288365,0.0006473006743072576,0.0012391089389749994,-0.006207333438145975,-0.013067522828761518,0.0043196602306011175,0.013225650572293909,0.0010336391548119647,-0.0015830179071668615,-0.0030303620845134605,0.03736580054279626,0.07865674357082908,-0.006137461312114012,-0.018795426046649966,-0.002528006664904714,-0.0022303185814599377,-0.004269471023451814,0.04357313398094115,0.09172426639962178,-0.010457121542646261,-0.03202107661891152,-0.003561645819697215,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",750.0,1.0,1.01325,0.0006072604858004157,0.005190671510787337,0.004583411024986494,3.524278187897389e-06,8.697779622143104e-06,-4.4826318128642225e-05,-0.00012169472448127356,0.0005826425717694395,0.0023017025748310153,0.0,3.385994931659475e-06,8.35650201258531e-06,0.005065290900019281,0.01375139397878089,-2.6856795420915347e-05,-0.00010610398651078601,0.0,-1.3828321510870462e-07,-3.412776253871458e-07,0.005110117218188356,0.013873088703231642,-0.0006094993672551251,-0.002407806561269114,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",750.0,1.0,5.0,0.004590690808092651,0.02338244497678177,0.018791754168690108,0.0009625532452725658,0.0023751316669087677,-0.0011070973895950607,-0.003004704384607375,0.002855610946922828,0.011277827456540839,0.0015372441679558854,0.0006023858986292652,0.001486350509075085,0.019359521112191636,0.05254741984543066,-0.0008218600941606313,-0.0032462136005911857,0.0009619322890042081,-0.00036016734653102067,-0.000888781157860636,0.02046661850179472,0.05555212423000574,-0.0036774710411606112,-0.014524041057127797,-0.0005753118789448772,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",750.0,3.0,1.01325,0.0014614831999134057,0.014722921420591839,0.013261438220676245,7.751684063291974e-06,1.9130834207357937e-05,-0.000340481924729401,-0.0009242262972236776,0.0013031177564170606,0.005145975419468848,0.0,6.655941461874981e-06,1.642658516154416e-05,0.013703752042529271,0.03719915164094034,-0.00019516824924514786,-0.0007708702756320518,0.0,-1.0957426097978756e-06,-2.704249124282909e-06,0.01404423396728664,0.038123377938182636,-0.0014982860057351048,-0.005916845694981529,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",750.0,3.0,5.0,0.006939312082724463,0.05172278712588663,0.04478347504316366,0.0008945627447927819,0.002207249647459726,-0.003914542762354246,-0.010620889741242714,0.0038094277742035986,0.015035971376765768,0.0014284450606940474,-0.0006198655160105648,-0.0015296247934504237,0.03523763212123776,0.09560815768872855,-0.003244103955710176,-0.012808551151327618,-0.0009901191874539528,-0.001514428260752411,-0.0037368744409816204,0.039152174883679176,0.10622904742993831,-0.007053531729830052,-0.027844522528030005,-0.0024185642481548697,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",750.0,10.0,1.01325,0.0020419963419352804,0.04113237622229915,0.03909037988036113,9.686972094868213e-06,2.3907006563295145e-05,-0.0021758251680951014,-0.005904214630941639,0.0012822891606066545,0.005056601587318383,0.0,2.0574117132188263e-06,5.077577153178581e-06,0.032522826256081716,0.08825521099009859,-0.0009684247796959422,-0.0038221461417964338,0.0,-7.629560219366005e-06,-1.8829429524781782e-05,0.034698651424077895,0.09415942562115975,-0.0022507139404055743,-0.008878747729085257,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",750.0,10.0,5.0,0.004288354520412508,0.08824785075267949,0.08395949623226744,0.0005144455122134102,0.001269323189123173,-0.006435479023175652,-0.01746078021454243,0.00046662641967059205,0.0018288024764491874,0.000821427371345846,-0.002406459208925682,-0.00593772176919749,0.030921239885098317,0.0838823194735494,-0.0032272951347500634,-0.012722041291707287,-0.0038426715193917715,-0.002920904721143147,-0.007207044958322875,0.03735671890833306,0.10134309968796093,-0.0036939215544467413,-0.014550843768105018,-0.004664098890774099,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",775.0,1.0,1.01325,0.0005156004878140212,0.009286158996462901,0.008770558508646333,5.468703002367483e-06,1.632951885559633e-05,-0.00011741407245606387,-0.00038563388974324135,0.0004747528731020704,0.0022689604513582693,0.0,5.028304583820642e-06,1.501449055640869e-05,0.008879399936442822,0.02916402841385557,-4.259283249152812e-05,-0.00020360387483764342,0.0,-4.403984163025426e-07,-1.3150283031341387e-06,0.008996814008881051,0.02954966230359936,-0.0005173457056553005,-0.0024725643261463807,0.0,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",775.0,1.0,5.0,0.005067374678107201,0.037621269289346726,0.032553894611237644,0.001033441244862785,0.0030848444938711512,-0.002172765803280861,-0.0071317409207406245,0.0027962366274752798,0.013356829310212258,0.0016502780577715669,0.00013955352489158912,0.0004163288431141554,0.0287082474651007,0.0942432738900767,-0.0014711631087238608,-0.007029682685522065,0.0002226059199006425,-0.0008938877200052181,-0.0026685156508273605,0.030881013268340383,0.10137501481076831,-0.004267399736306542,-0.020386511995667406,-0.001427672137845823,,,,,,,,,
S3,"S3 kinetic-loop inlet (X4, H2/CO2 0.42)",775.0,3.0,1.01325,0.0007730772253147932,0.025409654949166915,0.024636577723847367,9.75194902645628e-06,2.911921216433295e-05,-0.0007873612315346251,-0.002585163868315638,0.0005797669098988657,0.0027669626478456456,0.0,6.661365717364198e-06,1.9890750646567312e-05,0.022252161089664213,0.07306433437043736,-0.00021807683063534977,-0.0010416851265765414,0.0,-3.0905834057758097e-06,-9.228461547716726e-06,0.02303952232114749,0.07564949823868705,-0.0007978437405793508,-0.0038086477743776506,0.0,,,,,,,,,
