case,config,y_CH4_biogas,h_H2_to_CFR,CO2_carbon_fixed_fraction,C_total_tpd,heat_recovery_fraction,boundary,power_source,aux_power_kW,H2_exportable_tpd,H2_burned_for_heat_tpd,H2_after_heat_tpd,H2_for_auxiliaries_tpd,H2_net_final_tpd,self_sufficient,heat_recovery_required_for_zero_net,grid_cost_usd_y_at_0p06,grid_cost_usd_y_at_0p04,grid_cost_usd_y_at_0p08
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.0,excl. upgrading (submitted boundary),H2 engine 0.40,980.4767351623339,4.432782518821553,3.4891384127150395,0.9436441061065137,1.7655643490318134,-0.8219202429252996,False,0.3058932942230947,465922.54454914096,310615.02969942737,621230.0593988547
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.0,excl. upgrading (submitted boundary),fuel cell 0.50,980.4767351623339,4.432782518821553,3.4891384127150395,0.9436441061065137,1.4124514792254508,-0.46880737311893705,False,0.1744756050891673,465922.54454914096,310615.02969942737,621230.0593988547
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.0,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2144.7436012929415,4.432782518821553,3.4891384127150395,0.9436441061065137,3.862083315653556,-2.918439209547042,False,1.0861528128579314,1019182.1593344059,679454.772889604,1358909.545779208
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.0,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2144.7436012929415,4.432782518821553,3.4891384127150395,0.9436441061065137,3.0896666525228453,-2.1460225464163316,False,0.7986832199970371,1019182.1593344059,679454.772889604,1358909.545779208
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.0,incl. upgrading (high 0.45),H2 engine 0.40,3076.157094197428,4.432782518821553,3.4891384127150395,0.9436441061065137,5.53929848895095,-4.595654382844436,False,1.7103604277658007,1461789.8511626176,974526.5674417451,1949053.1348834902
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.0,incl. upgrading (high 0.45),fuel cell 0.50,3076.157094197428,4.432782518821553,3.4891384127150395,0.9436441061065137,4.43143879116076,-3.4877946850542463,False,1.2980493119233323,1461789.8511626176,974526.5674417451,1949053.1348834902
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.25,excl. upgrading (submitted boundary),H2 engine 0.40,980.4767351623339,4.432782518821553,2.8174007034814927,1.6153818153400605,1.7655643490318134,-0.15018253369175283,False,0.3058932942230947,465922.54454914096,310615.02969942737,621230.0593988547
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.25,excl. upgrading (submitted boundary),fuel cell 0.50,980.4767351623339,4.432782518821553,2.8174007034814927,1.6153818153400605,1.4124514792254508,0.20293033611460976,True,0.1744756050891673,465922.54454914096,310615.02969942737,621230.0593988547
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.25,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2144.7436012929415,4.432782518821553,2.8174007034814927,1.6153818153400605,3.862083315653556,-2.2467015003134954,False,1.0861528128579314,1019182.1593344059,679454.772889604,1358909.545779208
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.25,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2144.7436012929415,4.432782518821553,2.8174007034814927,1.6153818153400605,3.0896666525228453,-1.4742848371827848,False,0.7986832199970371,1019182.1593344059,679454.772889604,1358909.545779208
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.25,incl. upgrading (high 0.45),H2 engine 0.40,3076.157094197428,4.432782518821553,2.8174007034814927,1.6153818153400605,5.53929848895095,-3.923916673610889,False,1.7103604277658007,1461789.8511626176,974526.5674417451,1949053.1348834902
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.25,incl. upgrading (high 0.45),fuel cell 0.50,3076.157094197428,4.432782518821553,2.8174007034814927,1.6153818153400605,4.43143879116076,-2.8160569758206995,False,1.2980493119233323,1461789.8511626176,974526.5674417451,1949053.1348834902
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.5,excl. upgrading (submitted boundary),H2 engine 0.40,980.4767351623339,4.432782518821553,2.1456629942479455,2.287119524573608,1.7655643490318134,0.5215551755417944,True,0.3058932942230947,465922.54454914096,310615.02969942737,621230.0593988547
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.5,excl. upgrading (submitted boundary),fuel cell 0.50,980.4767351623339,4.432782518821553,2.1456629942479455,2.287119524573608,1.4124514792254508,0.874668045348157,True,0.1744756050891673,465922.54454914096,310615.02969942737,621230.0593988547
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.5,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2144.7436012929415,4.432782518821553,2.1456629942479455,2.287119524573608,3.862083315653556,-1.574963791079948,False,1.0861528128579314,1019182.1593344059,679454.772889604,1358909.545779208
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.5,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2144.7436012929415,4.432782518821553,2.1456629942479455,2.287119524573608,3.0896666525228453,-0.8025471279492375,False,0.7986832199970371,1019182.1593344059,679454.772889604,1358909.545779208
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.5,incl. upgrading (high 0.45),H2 engine 0.40,3076.157094197428,4.432782518821553,2.1456629942479455,2.287119524573608,5.53929848895095,-3.2521789643773418,False,1.7103604277658007,1461789.8511626176,974526.5674417451,1949053.1348834902
2b_y0.60 eq recycle h=0.5,2b_y0.60,0.6,0.5,0.9481214692784142,58.648211192612344,0.5,incl. upgrading (high 0.45),fuel cell 0.50,3076.157094197428,4.432782518821553,2.1456629942479455,2.287119524573608,4.43143879116076,-2.144319266587152,False,1.2980493119233323,1461789.8511626176,974526.5674417451,1949053.1348834902
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.0,excl. upgrading (submitted boundary),H2 engine 0.40,1115.6054154207584,4.079078578256059,4.451783602203734,-0.3727050239476748,2.0088933050793965,-2.3815983290270712,False,0.6559497139665831,530135.6934079444,353423.79560529627,706847.5912105925
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.0,excl. upgrading (submitted boundary),fuel cell 0.50,1115.6054154207584,4.079078578256059,4.451783602203734,-0.3727050239476748,1.6071146440635173,-1.9798196680111921,False,0.5452901646382515,530135.6934079444,353423.79560529627,706847.5912105925
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.0,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2279.872281551366,4.079078578256059,4.451783602203734,-0.3727050239476748,4.105412271701138,-4.478117295648813,False,1.2333816846393406,1083395.3081932089,722263.5387954727,1444527.0775909454
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.0,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2279.872281551366,4.079078578256059,4.451783602203734,-0.3727050239476748,3.2843298173609115,-3.6570348413085862,False,1.0072357411764579,1083395.3081932089,722263.5387954727,1444527.0775909454
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.0,incl. upgrading (high 0.45),H2 engine 0.40,3211.2857744558523,4.079078578256059,4.451783602203734,-0.3727050239476748,5.782627444998532,-6.155332468946207,False,1.6953272611775465,1526003.000021421,1017335.333347614,2034670.666695228
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.0,incl. upgrading (high 0.45),fuel cell 0.50,3211.2857744558523,4.079078578256059,4.451783602203734,-0.3727050239476748,4.626101955998826,-4.998806979946501,False,1.3767922024070227,1526003.000021421,1017335.333347614,2034670.666695228
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.25,excl. upgrading (submitted boundary),H2 engine 0.40,1115.6054154207584,4.079078578256059,3.5440927082534386,0.5349858700026204,2.0088933050793965,-1.473907435076776,False,0.6559497139665831,530135.6934079444,353423.79560529627,706847.5912105925
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.25,excl. upgrading (submitted boundary),fuel cell 0.50,1115.6054154207584,4.079078578256059,3.5440927082534386,0.5349858700026204,1.6071146440635173,-1.072128774060897,False,0.5452901646382515,530135.6934079444,353423.79560529627,706847.5912105925
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.25,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2279.872281551366,4.079078578256059,3.5440927082534386,0.5349858700026204,4.105412271701138,-3.570426401698518,False,1.2333816846393406,1083395.3081932089,722263.5387954727,1444527.0775909454
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.25,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2279.872281551366,4.079078578256059,3.5440927082534386,0.5349858700026204,3.2843298173609115,-2.749343947358291,False,1.0072357411764579,1083395.3081932089,722263.5387954727,1444527.0775909454
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.25,incl. upgrading (high 0.45),H2 engine 0.40,3211.2857744558523,4.079078578256059,3.5440927082534386,0.5349858700026204,5.782627444998532,-5.247641574995912,False,1.6953272611775465,1526003.000021421,1017335.333347614,2034670.666695228
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.25,incl. upgrading (high 0.45),fuel cell 0.50,3211.2857744558523,4.079078578256059,3.5440927082534386,0.5349858700026204,4.626101955998826,-4.091116085996205,False,1.3767922024070227,1526003.000021421,1017335.333347614,2034670.666695228
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.5,excl. upgrading (submitted boundary),H2 engine 0.40,1115.6054154207584,4.079078578256059,2.6364018143031442,1.4426767639529148,2.0088933050793965,-0.5662165411264817,False,0.6559497139665831,530135.6934079444,353423.79560529627,706847.5912105925
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.5,excl. upgrading (submitted boundary),fuel cell 0.50,1115.6054154207584,4.079078578256059,2.6364018143031442,1.4426767639529148,1.6071146440635173,-0.16443788011060256,False,0.5452901646382515,530135.6934079444,353423.79560529627,706847.5912105925
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.5,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2279.872281551366,4.079078578256059,2.6364018143031442,1.4426767639529148,4.105412271701138,-2.6627355077482235,False,1.2333816846393406,1083395.3081932089,722263.5387954727,1444527.0775909454
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.5,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2279.872281551366,4.079078578256059,2.6364018143031442,1.4426767639529148,3.2843298173609115,-1.8416530534079967,False,1.0072357411764579,1083395.3081932089,722263.5387954727,1444527.0775909454
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.5,incl. upgrading (high 0.45),H2 engine 0.40,3211.2857744558523,4.079078578256059,2.6364018143031442,1.4426767639529148,5.782627444998532,-4.339950681045617,False,1.6953272611775465,1526003.000021421,1017335.333347614,2034670.666695228
2b_y0.60 eq recycle h=0.75,2b_y0.60,0.6,0.75,0.98778901424521,59.59855245486989,0.5,incl. upgrading (high 0.45),fuel cell 0.50,3211.2857744558523,4.079078578256059,2.6364018143031442,1.4426767639529148,4.626101955998826,-3.1834251920459113,False,1.3767922024070227,1526003.000021421,1017335.333347614,2034670.666695228
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.0,excl. upgrading (submitted boundary),H2 engine 0.40,832.3889581147175,5.866818815716237,3.253003362833594,2.613815452882643,1.4988996844802835,1.1149157684023596,True,0.0,395551.2328961137,263700.8219307425,527401.643861485
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.0,excl. upgrading (submitted boundary),fuel cell 0.50,832.3889581147175,5.866818815716237,3.253003362833594,2.613815452882643,1.1991197475842268,1.4146957052984164,True,0.0,395551.2328961137,263700.8219307425,527401.643861485
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.0,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,1907.0968345429706,5.866818815716237,3.253003362833594,2.613815452882643,3.4341479613618917,-0.8203325084792485,False,0.3889994327454783,906252.4157748196,604168.2771832132,1208336.5543664263
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.0,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,1907.0968345429706,5.866818815716237,3.253003362833594,2.613815452882643,2.7473183690895135,-0.13350291620687038,False,0.06330671787055395,906252.4157748196,604168.2771832132,1208336.5543664263
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.0,incl. upgrading (high 0.45),H2 engine 0.40,2766.863135685573,5.866818815716237,3.253003362833594,2.613815452882643,4.982346582867178,-2.368531129984535,False,1.123150986314104,1314813.3620777843,876542.2413851896,1753084.4827703792
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.0,incl. upgrading (high 0.45),fuel cell 0.50,2766.863135685573,5.866818815716237,3.253003362833594,2.613815452882643,3.9858772662937425,-1.3720618134110993,False,0.6506279607254546,1314813.3620777843,876542.2413851896,1753084.4827703792
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.25,excl. upgrading (submitted boundary),H2 engine 0.40,832.3889581147175,5.866818815716237,2.7257966117276156,3.1410222039886215,1.4988996844802835,1.642122519508338,True,0.0,395551.2328961137,263700.8219307425,527401.643861485
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.25,excl. upgrading (submitted boundary),fuel cell 0.50,832.3889581147175,5.866818815716237,2.7257966117276156,3.1410222039886215,1.1991197475842268,1.9419024564043947,True,0.0,395551.2328961137,263700.8219307425,527401.643861485
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.25,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,1907.0968345429706,5.866818815716237,2.7257966117276156,3.1410222039886215,3.4341479613618917,-0.2931257573732702,False,0.3889994327454783,906252.4157748196,604168.2771832132,1208336.5543664263
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.25,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,1907.0968345429706,5.866818815716237,2.7257966117276156,3.1410222039886215,2.7473183690895135,0.393703834899108,True,0.06330671787055395,906252.4157748196,604168.2771832132,1208336.5543664263
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.25,incl. upgrading (high 0.45),H2 engine 0.40,2766.863135685573,5.866818815716237,2.7257966117276156,3.1410222039886215,4.982346582867178,-1.8413243788785567,False,1.123150986314104,1314813.3620777843,876542.2413851896,1753084.4827703792
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.25,incl. upgrading (high 0.45),fuel cell 0.50,2766.863135685573,5.866818815716237,2.7257966117276156,3.1410222039886215,3.9858772662937425,-0.844855062305121,False,0.6506279607254546,1314813.3620777843,876542.2413851896,1753084.4827703792
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.5,excl. upgrading (submitted boundary),H2 engine 0.40,832.3889581147175,5.866818815716237,2.1985898606216376,3.6682289550945995,1.4988996844802835,2.169329270614316,True,0.0,395551.2328961137,263700.8219307425,527401.643861485
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.5,excl. upgrading (submitted boundary),fuel cell 0.50,832.3889581147175,5.866818815716237,2.1985898606216376,3.6682289550945995,1.1991197475842268,2.469109207510373,True,0.0,395551.2328961137,263700.8219307425,527401.643861485
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.5,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,1907.0968345429706,5.866818815716237,2.1985898606216376,3.6682289550945995,3.4341479613618917,0.23408099373270774,True,0.3889994327454783,906252.4157748196,604168.2771832132,1208336.5543664263
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.5,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,1907.0968345429706,5.866818815716237,2.1985898606216376,3.6682289550945995,2.7473183690895135,0.9209105860050859,True,0.06330671787055395,906252.4157748196,604168.2771832132,1208336.5543664263
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.5,incl. upgrading (high 0.45),H2 engine 0.40,2766.863135685573,5.866818815716237,2.1985898606216376,3.6682289550945995,4.982346582867178,-1.3141176277725788,False,1.123150986314104,1314813.3620777843,876542.2413851896,1753084.4827703792
2b_y0.65 eq recycle h=0.35,2b_y0.65,0.65,0.35,0.9533185628548845,54.38055927219059,0.5,incl. upgrading (high 0.45),fuel cell 0.50,2766.863135685573,5.866818815716237,2.1985898606216376,3.6682289550945995,3.9858772662937425,-0.31764831119914305,False,0.6506279607254546,1314813.3620777843,876542.2413851896,1753084.4827703792
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.0,excl. upgrading (submitted boundary),H2 engine 0.40,773.1285333422987,5.686531020001953,3.4279899889848395,2.258541031017114,1.3921882353102617,0.8663527957068522,True,0.0,367390.67904426035,244927.11936284025,489854.2387256805
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.0,excl. upgrading (submitted boundary),fuel cell 0.50,773.1285333422987,5.686531020001953,3.4279899889848395,2.258541031017114,1.1137505882482095,1.1447904427689044,True,0.0,367390.67904426035,244927.11936284025,489854.2387256805
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.0,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,1847.8364097705517,5.686531020001953,3.4279899889848395,2.258541031017114,3.3274365121918694,-1.0688954811747555,False,0.46613044191923286,878091.8619229661,585394.5746153108,1170789.1492306215
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.0,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,1847.8364097705517,5.686531020001953,3.4279899889848395,2.258541031017114,2.661949209753496,-0.4034081787363819,False,0.17592069191045595,878091.8619229661,585394.5746153108,1170789.1492306215
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.0,incl. upgrading (high 0.45),H2 engine 0.40,2707.602710913154,5.686531020001953,3.4279899889848395,2.258541031017114,4.875635133697156,-2.6170941026800425,False,1.141278312156155,1286652.808225931,857768.5388172873,1715537.0776345746
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.0,incl. upgrading (high 0.45),fuel cell 0.50,2707.602710913154,5.686531020001953,3.4279899889848395,2.258541031017114,3.9005081069577257,-1.6419670759406118,False,0.7160389880999936,1286652.808225931,857768.5388172873,1715537.0776345746
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.25,excl. upgrading (submitted boundary),H2 engine 0.40,773.1285333422987,5.686531020001953,2.854708679157855,2.8318223408440986,1.3921882353102617,1.4396341055338369,True,0.0,367390.67904426035,244927.11936284025,489854.2387256805
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.25,excl. upgrading (submitted boundary),fuel cell 0.50,773.1285333422987,5.686531020001953,2.854708679157855,2.8318223408440986,1.1137505882482095,1.718071752595889,True,0.0,367390.67904426035,244927.11936284025,489854.2387256805
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.25,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,1847.8364097705517,5.686531020001953,2.854708679157855,2.8318223408440986,3.3274365121918694,-0.49561417134777086,False,0.46613044191923286,878091.8619229661,585394.5746153108,1170789.1492306215
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.25,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,1847.8364097705517,5.686531020001953,2.854708679157855,2.8318223408440986,2.661949209753496,0.16987313109060276,True,0.17592069191045595,878091.8619229661,585394.5746153108,1170789.1492306215
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.25,incl. upgrading (high 0.45),H2 engine 0.40,2707.602710913154,5.686531020001953,2.854708679157855,2.8318223408440986,4.875635133697156,-2.043812792853058,False,1.141278312156155,1286652.808225931,857768.5388172873,1715537.0776345746
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.25,incl. upgrading (high 0.45),fuel cell 0.50,2707.602710913154,5.686531020001953,2.854708679157855,2.8318223408440986,3.9005081069577257,-1.068685766113627,False,0.7160389880999936,1286652.808225931,857768.5388172873,1715537.0776345746
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.5,excl. upgrading (submitted boundary),H2 engine 0.40,773.1285333422987,5.686531020001953,2.28142736933087,3.4051036506710832,1.3921882353102617,2.0129154153608217,True,0.0,367390.67904426035,244927.11936284025,489854.2387256805
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.5,excl. upgrading (submitted boundary),fuel cell 0.50,773.1285333422987,5.686531020001953,2.28142736933087,3.4051036506710832,1.1137505882482095,2.291353062422874,True,0.0,367390.67904426035,244927.11936284025,489854.2387256805
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.5,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,1847.8364097705517,5.686531020001953,2.28142736933087,3.4051036506710832,3.3274365121918694,0.0776671384792138,True,0.46613044191923286,878091.8619229661,585394.5746153108,1170789.1492306215
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.5,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,1847.8364097705517,5.686531020001953,2.28142736933087,3.4051036506710832,2.661949209753496,0.7431544409175874,True,0.17592069191045595,878091.8619229661,585394.5746153108,1170789.1492306215
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.5,incl. upgrading (high 0.45),H2 engine 0.40,2707.602710913154,5.686531020001953,2.28142736933087,3.4051036506710832,4.875635133697156,-1.4705314830260732,False,1.141278312156155,1286652.808225931,857768.5388172873,1715537.0776345746
2b_y0.65 eq recycle h=0.5,2b_y0.65,0.65,0.5,0.9795597873132497,54.8883392643975,0.5,incl. upgrading (high 0.45),fuel cell 0.50,2707.602710913154,5.686531020001953,2.28142736933087,3.4051036506710832,3.9005081069577257,-0.4954044562866424,False,0.7160389880999936,1286652.808225931,857768.5388172873,1715537.0776345746
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.0,excl. upgrading (submitted boundary),H2 engine 0.40,1734.4272311713155,5.549328332833881,4.070307739047026,1.4790205937868555,3.1232183034297396,-1.6441977096428841,False,0.5649290930031361,824199.8202526091,549466.5468350727,1098933.0936701454
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.0,excl. upgrading (submitted boundary),fuel cell 0.50,1734.4272311713155,5.549328332833881,4.070307739047026,1.4790205937868555,2.4985746427437916,-1.0195540489569361,False,0.3503080808146957,824199.8202526091,549466.5468350727,1098933.0936701454
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.0,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2809.1351075995685,5.549328332833881,4.070307739047026,1.4790205937868555,5.0584665803113475,-3.579445986524492,False,1.2298601091350498,1334901.0031313149,889934.0020875434,1779868.0041750867
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.0,incl. upgrading (base 0.25 kWh/Nm3),fuel cell 0.50,2809.1351075995685,5.549328332833881,4.070307739047026,1.4790205937868555,4.046773264249079,-2.567752670462223,False,0.8822528937202272,1334901.0031313149,889934.0020875434,1779868.0041750867
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.0,incl. upgrading (high 0.45),H2 engine 0.40,3668.901408742171,5.549328332833881,4.070307739047026,1.4790205937868555,6.606665201816634,-5.127644608029779,False,1.7618049220405811,1743461.9494342797,1162307.9662895198,2324615.9325790396
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.0,incl. upgrading (high 0.45),fuel cell 0.50,3668.901408742171,5.549328332833881,4.070307739047026,1.4790205937868555,5.285332161453308,-3.8063115676664525,False,1.307808744044652,1743461.9494342797,1162307.9662895198,2324615.9325790396
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.25,excl. upgrading (submitted boundary),H2 engine 0.40,1734.4272311713155,5.549328332833881,3.3426953138741577,2.2066330189597236,3.1232183034297396,-0.916585284470016,False,0.5649290930031361,824199.8202526091,549466.5468350727,1098933.0936701454
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.25,excl. upgrading (submitted boundary),fuel cell 0.50,1734.4272311713155,5.549328332833881,3.3426953138741577,2.2066330189597236,2.4985746427437916,-0.29194162378406796,False,0.3503080808146957,824199.8202526091,549466.5468350727,1098933.0936701454
2b_y0.65 eq recycle h=0.75,2b_y0.65,0.65,0.75,0.997279616465455,55.23122362992353,0.25,incl. upgrading (base 0.25 kWh/Nm3),H2 engine 0.40,2809.1351075995685,5.549328332833881,3.3426953138741577,2.2066330189597236,5.0584665803113475,-2.851833561351624,False,1.2298601091350498,1334901.0031313149,889934.0020875434,1779868.0041750867
