feed_case,phi_meth_to_rwgs_inlet_rate_ratio,k2_uncalibrated_mol_m3_s,tau_s,X_CO2_kinetic,X_CO2_gibbs_equilibrium,X_CO2_rwgs_only_equilibrium,approach_to_gibbs,xi1_RWGS_kmol_d,xi2_CO2_methanation_kmol_d,CO_out_kmol_d,CH4_out_kmol_d,H2O_out_kmol_d,H2_out_kmol_d,CO2_out_kmol_d,Q_RWGS_kW,Q_meth_kW,Q2_total_kinetic_kW,Q2_gibbs_equilibrium_kW
B_kin_chain,1.0,25.83511477157961,3.0,0.5761410975813801,0.8182836903147935,0.756497637044892,0.7040847867317737,562.7426831469804,-12.90228462808703,562.7426831469804,1233.8733307032792,536.9381138908049,4229.233444486987,404.50984802158735,229.71839415245645,28.255938245585213,257.97433239804167,1234.5743847839083
B_kin_chain,1.0,25.83511477157961,5.0,0.6557233623916037,0.8182836903147935,0.756497637044892,0.8013398900072749,733.6029168823128,-107.81316432153369,733.6029168823128,1138.9624510098326,517.9765882392454,4438.016729525438,328.5604939797006,299.46561556225026,236.1102859642974,535.5759015265477,1234.5743847839083
B_kin_chain,1.0,25.83511477157961,10.0,0.7477874382707207,0.8182836903147935,0.756497637044892,0.9138486409072226,947.9406928609657,-234.28956678742998,947.9406928609657,1012.4860485439364,479.3615592861063,4729.584563410366,240.69912046694384,386.960897470989,513.0929693117508,900.0538667827398,1234.5743847839083
B_kin_chain,1.0,25.83511477157961,30.0,0.8128354195502093,0.8182836903147935,0.756497637044892,0.9933418314099743,1118.059685790919,-342.33000274634276,1118.059685790919,904.4456125850235,433.3996802982335,4991.627314316067,178.62056349590333,456.4055353864232,749.7009790153601,1206.1065144017832,1234.5743847839083
B_kin_chain,1.0,25.83511477157961,100.0,0.8182841436533465,0.8182836903147935,0.756497637044892,1.0000005540114734,1133.398513549424,-352.4688393136876,1133.398513549424,894.3067760176787,428.4608349220486,5016.843832826939,173.42057230474333,462.66703106889054,771.9049799490656,1234.5720110179561,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,0.1,0.24158484810305958,0.8182836903147935,0.756497637044892,0.2952336102533364,33.737018000730224,196.81954134686623,33.737018000730224,1443.5951566782326,427.37610069446663,3919.351805733413,723.793687192881,13.77186026707711,-431.03380262709425,-417.26194236001714,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,0.3,0.2965369318401251,0.8182836903147935,0.756497637044892,0.36238890662240547,88.2675585440801,194.7325354658974,88.2675585440801,1441.5081507972636,477.7326294758792,3873.169288713939,671.3501525304994,36.031888839695554,-426.46327027637744,-390.4313814366819,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,0.5,0.32431079163259435,0.8182836903147935,0.756497637044892,0.3963305091756528,139.03449352154107,170.47159042876015,139.03449352154107,1417.2472057601265,479.97767437906623,3919.446133885025,644.8441625901756,56.755567935525804,-373.33192303756476,-316.576355102039,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,1.0,0.3859492388536362,0.8182836903147935,0.756497637044892,0.4716570101808599,253.17990685304153,115.15084439903299,253.17990685304153,1361.9264597303993,483.4815956511126,4026.583704672431,586.0194952884019,103.35111121961688,-252.17976831661946,-148.82865709700258,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,2.0,0.48333315283942846,0.8182836903147935,0.756497637044892,0.5906669759646441,436.77983539718923,24.489278176303095,436.77983539718923,1271.2648935076693,485.758391749801,4205.630041019203,493.0811329669841,178.2988306920556,-53.63139566168237,124.66743503037321,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,3.0,0.5552390633719848,0.8182836903147935,0.756497637044892,0.6785410364935717,575.6933703334807,-45.8008333155261,575.6933703334807,1200.9747820158402,484.09170370243476,4347.8769520502265,424.4577095225212,235.0050218648182,100.30359390325471,335.3086157680729,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,5.0,0.6504662202504709,0.8182836903147935,0.756497637044892,0.794915293985924,765.9090676575653,-145.13646999527836,765.9090676575653,1101.639145336088,475.63612766701505,4555.003801445151,333.5776488781891,312.65337845920436,317.84813709979755,630.501515559002,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,10.0,0.7558195174312635,0.8182836903147935,0.756497637044892,0.923664404383399,989.5012614918397,-268.18471869121083,989.5012614918397,978.5908966401555,453.13182410942477,4823.604602394607,233.0337037398471,403.92642607201344,587.3231809855079,991.2496070575213,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,30.0,0.816063893336662,0.8182836903147935,0.756497637044892,0.9972872525697322,1128.0668933219993,-349.25611552337557,1128.0668933219993,897.5194998079908,429.5546622752541,5009.32455789311,175.53946874185272,460.4905989738065,764.8691310559506,1225.359730029757,1234.5743847839083
B_kin_chain,10.0,258.3511477157961,100.0,0.8182858335880213,0.8182836903147935,0.756497637044892,1.000002619230046,1133.4033168712729,-352.4720298459666,1133.4033168712729,894.3035854853997,428.45925717934625,5016.851791634204,173.41895951516975,462.6689918431747,771.9119671986606,1234.5809590418353,1234.5743847839083
